,match
3581,EUN1_3310964730
3582,EUN1_3310946198
3583,EUN1_3310924857
3584,EUN1_3310911947
3585,EUN1_3310902160
3586,EUN1_3310888653
3587,EUN1_3310874979
3588,EUN1_3310868088
3589,EUN1_3310856364
3590,EUN1_3310843570
3591,EUN1_3310440159
3592,EUN1_3310390688
3593,EUN1_3310355926
3594,EUN1_3310330006
3595,EUN1_3310207347
3596,EUN1_3310191008
3597,EUN1_3310186463
3598,EUN1_3309222787
3599,EUN1_3309198260
3600,EUN1_3309153330
3601,EUN1_3308237736
3602,EUN1_3308221518
3603,EUN1_3308189108
3604,EUN1_3308157342
3605,EUN1_3308128207
3606,EUN1_3308097274
3607,EUN1_3308074299
3608,EUN1_3308049339
3609,EUN1_3308028630
3610,EUN1_3308012022
3611,EUN1_3307990057
3612,EUN1_3307975280
3613,EUN1_3307959000
3614,EUN1_3307956273
3615,EUN1_3307943249
3616,EUN1_3307502567
3617,EUN1_3307472065
3618,EUN1_3307446731
3619,EUN1_3307420057
3620,EUN1_3306952936
3621,EUN1_3306907340
3622,EUN1_3306871564
3623,EUN1_3306837593
3624,EUN1_3306817514
3625,EUN1_3306796463
3626,EUN1_3306768309
3627,EUN1_3306659473
3628,EUN1_3306647092
3629,EUN1_3306640121
3630,EUN1_3306629870
3631,EUN1_3306020034
3632,EUN1_3306004575
3633,EUN1_3305981032
3634,EUN1_3305972869
3635,EUN1_3305536960
3636,EUN1_3305504934
3637,EUN1_3305465042
3638,EUN1_3305442727
3639,EUN1_3303261497
3640,EUN1_3303241307
3641,EUN1_3303210540
3642,EUN1_3303181915
3643,EUN1_3303153805
3644,EUN1_3303126951
3645,EUN1_3303092559
3646,EUN1_3303078440
3647,EUN1_3303039569
3648,EUN1_3303017961
3649,EUN1_3302991471
3650,EUN1_3302979877
3651,EUN1_3302562699
3652,EUN1_3302531178
3653,EUN1_3302508089
3654,EUN1_3302471591
3655,EUN1_3302445195
3656,EUN1_3302415614
3657,EUN1_3302394086
3658,EUN1_3302291649
3659,EUN1_3302284228
3660,EUN1_3301868354
3661,EUN1_3301834431
3662,EUN1_3301797007
3663,EUN1_3305210726
3664,EUN1_3304498902
3665,EUN1_3304494064
3666,EUN1_3304493607
3667,EUN1_3304487662
3668,EUN1_3304481925
3669,EUN1_3304474862
3670,EUN1_3304455032
3671,EUN1_3304446020
3672,EUN1_3304429035
3673,EUN1_3304409773
3674,EUN1_3304310191
3675,EUN1_3304258032
3676,EUN1_3303672702
3677,EUN1_3302977456
3678,EUN1_3302970813
3679,EUN1_3302964714
3680,EUN1_3302956010
3681,EUN1_3302953863
3682,EUN1_3302948889
3683,EUN1_3302946547
3684,EUN1_3301586456
3685,EUN1_3301580833
3686,EUN1_3301578798
3687,EUN1_3301575054
3688,EUN1_3301571890
3689,EUN1_3301569360
3690,EUN1_3301566240
3691,EUN1_3301560141
3692,EUN1_3301552227
3693,EUN1_3301536608
3694,EUN1_3301521192
3695,EUN1_3301500106
3696,EUN1_3301476845
3697,EUN1_3301459980
3698,EUN1_3300987371
3699,EUN1_3300982267
3700,EUN1_3300977236
3701,EUN1_3300968937
3702,EUN1_3300959062
3703,EUN1_3300954968
3704,EUN1_3300951776
3705,EUN1_3300950218
3706,EUN1_3300939679
3707,EUN1_3300932484
3708,EUN1_3300876552
3709,EUN1_3300801459
3710,EUN1_3300746751
3711,EUN1_3296811459
3712,EUN1_3296507895
3713,EUN1_3296507346
3714,EUN1_3296503341
3715,EUN1_3296492766
3716,EUN1_3296488552
3717,EUN1_3296481422
3718,EUN1_3296475466
3719,EUN1_3296467239
3720,EUN1_3296452292
3721,EUN1_3296437338
3722,EUN1_3295816722
3723,EUN1_3295816164
3724,EUN1_3295808707
3725,EUN1_3295802967
3726,EUN1_3295801411
3727,EUN1_3295793270
3728,EUN1_3295704426
3729,EUN1_3295668310
3730,EUN1_3295643274
3731,EUN1_3295586364
3732,EUN1_3295075316
3733,EUN1_3295060399
3734,EUN1_3295037726
3735,EUN1_3295011008
3736,EUN1_3294983549
3737,EUN1_3294947500
3738,EUN1_3294907721
3739,EUN1_3294868751
3740,EUN1_3293850939
3741,EUN1_3293815974
3742,EUN1_3293776991
3743,EUN1_3293757757
3744,EUN1_3293428334
3745,EUN1_3293425139
3746,EUN1_3293390017
3747,EUN1_3127697671
3748,EUN1_3127672705
3749,EUN1_3120265924
3750,EUN1_3119781432
3751,EUN1_3119474056
3752,EUN1_3119480095
3753,EUN1_3119416310
3754,EUN1_3119422897
3755,EUN1_3116754378
3756,EUN1_3116792685
3757,EUN1_3116780650
3758,EUN1_3116670120
3759,EUN1_3116669323
3760,EUN1_3116707268
3761,EUN1_3116626091
3762,EUN1_3312211514
3763,EUN1_3312186471
3764,EUN1_3312173820
3765,EUN1_3312049870
3766,EUN1_3312025451
3767,EUN1_3311986149
3768,EUN1_3311928994
3769,EUN1_3311885422
3770,EUN1_3311807766
3771,EUN1_3311767413
3772,EUN1_3311725462
3773,EUN1_3311602368
3774,EUN1_3311576553
3775,EUN1_3311555818
3776,EUN1_3311540619
3777,EUN1_3311529647
3778,EUN1_3311291518
3779,EUN1_3310935947
3780,EUN1_3310900940
3781,EUN1_3310894240
3782,EUN1_3310613804
3783,EUN1_3310571346
3784,EUN1_3310374461
3785,EUN1_3310341243
3786,EUN1_3310134192
3787,EUN1_3310116716
3788,EUN1_3310101861
3789,EUN1_3310075049
3790,EUN1_3310056400
3791,EUN1_3310028234
3792,EUN1_3309997123
3793,EUN1_3309947324
3794,EUN1_3309788140
3795,EUN1_3309758330
3796,EUN1_3309716387
3797,EUN1_3309250483
3798,EUN1_3309203926
3799,EUN1_3309168594
3800,EUN1_3309129371
3801,EUN1_3309090002
3802,EUN1_3308951334
3803,EUN1_3308914243
3804,EUN1_3308833561
3805,EUN1_3308807316
3806,EUN1_3308781194
3807,EUN1_3308741930
3808,EUN1_3308720209
3809,EUN1_3308552270
3810,EUN1_3308522781
3811,EUN1_3308502206
3812,EUN1_3308461583
3813,EUN1_3308423674
3814,EUN1_3308386583
3815,EUN1_3308348069
3816,EUN1_3308193389
3817,EUN1_3308172312
3818,EUN1_3308133792
3819,EUN1_3308113205
3820,EUN1_3308080917
3821,EUN1_3308060242
3822,EUN1_3308034906
3823,EUN1_3308016556
3824,EUN1_3307515704
3825,EUN1_3307487587
3826,EUN1_3307456607
3827,EUN1_3307431115
3828,EUN1_3307313307
3829,EUN1_3307281366
3830,EUN1_3307219551
3831,EUN1_3307196271
3832,EUN1_3307175643
3833,EUN1_3307149087
3834,EUN1_3307061180
3835,EUN1_3307012324
3836,EUN1_3306984539
3837,EUN1_3306939754
3838,EUN1_3306698051
3839,EUN1_3306683574
3840,EUN1_3306671252
3841,EUN1_3306454748
3842,EUN1_3306415958
3843,EUN1_3306096487
3844,EUN1_3306057926
3845,EUN1_3306038547
3846,EUN1_3306027114
3847,EUN1_3306007786
3848,EUN1_3305535375
3849,EUN1_3305505377
3850,EUN1_3305472983
3851,EUN1_3305456364
3852,EUN1_3305302581
3853,EUN1_3305294739
3854,EUN1_3305175876
3855,EUN1_3304817545
3856,EUN1_3304778917
3857,EUN1_3304750807
3858,EUN1_3304512007
3859,EUN1_3304506855
3860,EUN1_3304430481
3861,EUN1_3304251454
3862,EUN1_3304192059
3863,EUN1_3304156364
3864,EUN1_3304116629
3865,EUN1_3304081105
3866,EUN1_3304047583
3867,EUN1_3303899458
3868,EUN1_3303869180
3869,EUN1_3303834921
3870,EUN1_3303809592
3871,EUN1_3303782000
3872,EUN1_3303764623
3873,EUN1_3303522983
3874,EUN1_3303483518
3875,EUN1_3303383389
3876,EUN1_3303345418
3877,EUN1_3303284699
3878,EUN1_3303250981
3879,EUN1_3303212463
3880,EUN1_3303169924
3881,EUN1_3303097790
3882,EUN1_3302882421
3883,EUN1_3302835071
3884,EUN1_3302815806
3885,EUN1_3302683534
3886,EUN1_3302636356
3887,EUN1_3302542378
3888,EUN1_3302509638
3889,EUN1_3302446566
3890,EUN1_3302428498
3891,EUN1_3302404394
3892,EUN1_3302166980
3893,EUN1_3302140490
3894,EUN1_3302117733
3895,EUN1_3302097564
3896,EUN1_3302066876
3897,EUN1_3302029700
3898,EUN1_3301998509
3899,EUN1_3301945854
3900,EUN1_3301852057
3901,EUN1_3301831191
3902,EUN1_3301723166
3903,EUN1_3301689490
3904,EUN1_3301657020
3905,EUN1_3301645292
3906,EUN1_3301629774
3907,EUN1_3301621173
3908,EUN1_3301610315
3909,EUN1_3301235275
3910,EUN1_3301199674
3911,EUN1_3301181281
3912,EUN1_3301146884
3913,EUN1_3301113699
3914,EUN1_3300724352
3915,EUN1_3300684570
3916,EUN1_3300632887
3917,EUN1_3300601711
3918,EUN1_3300572349
3919,EUN1_3300512171
3920,EUN1_3300130052
3921,EUN1_3300092586
3922,EUN1_3300065029
3923,EUN1_3300038077
3924,EUN1_3299987911
3925,EUN1_3299943672
3926,EUN1_3299584425
3927,EUN1_3299541083
3928,EUN1_3299519180
3929,EUN1_3299400864
3930,EUN1_3299379611
3931,EUN1_3299356920
3932,EUN1_3299309916
3933,EUN1_3299243659
3934,EUN1_3299200662
3935,EUN1_3299173844
3936,EUN1_3298969980
3937,EUN1_3298930703
3938,EUN1_3298900526
3939,EUN1_3298884279
3940,EUN1_3298234745
3941,EUN1_3298203541
3942,EUN1_3297825524
3943,EUN1_3297803087
3944,EUN1_3297773177
3945,EUN1_3297146797
3946,EUN1_3297127374
3947,EUN1_3297038256
3948,EUN1_3297002585
3949,EUN1_3296980792
3950,EUN1_3296957582
3951,EUN1_3296903389
3952,EUN1_3296689749
3953,EUN1_3296607197
3954,EUN1_3296589792
3955,EUN1_3296401137
3956,EUN1_3296354620
3957,EUN1_3296303323
3958,EUN1_3296197814
3959,EUN1_3296135157
3960,EUN1_3312687164
3961,EUN1_3312519292
3962,EUN1_3312461927
3963,EUN1_3312425494
3964,EUN1_3312392232
3965,EUN1_3312321299
3966,EUN1_3312011360
3967,EUN1_3311687641
3968,EUN1_3311654150
3969,EUN1_3311614990
3970,EUN1_3311585640
3971,EUN1_3311355756
3972,EUN1_3311276059
3973,EUN1_3311229622
3974,EUN1_3311185416
3975,EUN1_3311131388
3976,EUN1_3311092515
3977,EUN1_3311061598
3978,EUN1_3311010026
3979,EUN1_3310960858
3980,EUN1_3310588971
3981,EUN1_3310488492
3982,EUN1_3310452888
3983,EUN1_3310420577
3984,EUN1_3310398602
3985,EUN1_3310372705
3986,EUN1_3310347371
3987,EUN1_3310321798
3988,EUN1_3309825949
3989,EUN1_3309775652
3990,EUN1_3309724844
3991,EUN1_3309660441
3992,EUN1_3309613634
3993,EUN1_3309561819
3994,EUN1_3309521487
3995,EUN1_3309203926
3996,EUN1_3309120260
3997,EUN1_3309070276
3998,EUN1_3309024870
3999,EUN1_3308974120
4000,EUN1_3308925936
4001,EUN1_3308875970
4002,EUN1_3308839611
4003,EUN1_3308806641
4004,EUN1_3308735793
4005,EUN1_3308643898
4006,EUN1_3308628681
4007,EUN1_3308615820
4008,EUN1_3308449676
4009,EUN1_3308386861
4010,EUN1_3308337595
4011,EUN1_3308282587
4012,EUN1_3308020210
4013,EUN1_3307968499
4014,EUN1_3307956273
4015,EUN1_3307936811
4016,EUN1_3307927852
4017,EUN1_3307784648
4018,EUN1_3307749049
4019,EUN1_3307711026
4020,EUN1_3307654794
4021,EUN1_3307160739
4022,EUN1_3307151130
4023,EUN1_3307105867
4024,EUN1_3307065171
4025,EUN1_3307019539
4026,EUN1_3306969486
4027,EUN1_3306924177
4028,EUN1_3306891378
4029,EUN1_3305409876
4030,EUN1_3305389066
4031,EUN1_3305353837
4032,EUN1_3305334349
4033,EUN1_3305315575
4034,EUN1_3305304685
4035,EUN1_3305298235
4036,EUN1_3305033852
4037,EUN1_3304978992
4038,EUN1_3304924691
4039,EUN1_3304845838
4040,EUN1_3304796021
4041,EUN1_3304743766
4042,EUN1_3304694530
4043,EUN1_3304605086
4044,EUN1_3304571504
4045,EUN1_3304541763
4046,EUN1_3304528086
4047,EUN1_3304328250
4048,EUN1_3304303807
4049,EUN1_3304267885
4050,EUN1_3304239725
4051,EUN1_3304208020
4052,EUN1_3304015627
4053,EUN1_3303984864
4054,EUN1_3303956563
4055,EUN1_3303924764
4056,EUN1_3303893129
4057,EUN1_3303866823
4058,EUN1_3303722435
4059,EUN1_3311248929
4060,EUN1_3310837749
4061,EUN1_3310838101
4062,EUN1_3310641858
4063,EUN1_3310595474
4064,EUN1_3310560453
4065,EUN1_3310522231
4066,EUN1_3310464427
4067,EUN1_3310457413
4068,EUN1_3309762271
4069,EUN1_3308725445
4070,EUN1_3308677867
4071,EUN1_3308661510
4072,EUN1_3308530134
4073,EUN1_3308494183
4074,EUN1_3308402291
4075,EUN1_3308361611
4076,EUN1_3308321311
4077,EUN1_3308286610
4078,EUN1_3308258527
4079,EUN1_3308225749
4080,EUN1_3308198958
4081,EUN1_3308159780
4082,EUN1_3308114607
4083,EUN1_3308092226
4084,EUN1_3308061742
4085,EUN1_3308038695
4086,EUN1_3308015781
4087,EUN1_3307973390
4088,EUN1_3307966113
4089,EUN1_3307956628
4090,EUN1_3307947427
4091,EUN1_3307768890
4092,EUN1_3307744337
4093,EUN1_3307693196
4094,EUN1_3307457386
4095,EUN1_3307423339
4096,EUN1_3307402714
4097,EUN1_3307362302
4098,EUN1_3307334629
4099,EUN1_3307320688
4100,EUN1_3307310072
4101,EUN1_3307294430
4102,EUN1_3307168535
4103,EUN1_3307136567
4104,EUN1_3307105103
4105,EUN1_3306740730
4106,EUN1_3306730118
4107,EUN1_3306702448
4108,EUN1_3306660126
4109,EUN1_3306646640
4110,EUN1_3306093621
4111,EUN1_3306079492
4112,EUN1_3306055376
4113,EUN1_3306038009
4114,EUN1_3306008540
4115,EUN1_3305998634
4116,EUN1_3305987254
4117,EUN1_3305867234
4118,EUN1_3305693122
4119,EUN1_3305639324
4120,EUN1_3305585214
4121,EUN1_3305556544
4122,EUN1_3305168453
4123,EUN1_3305127673
4124,EUN1_3305084082
4125,EUN1_3305002048
4126,EUN1_3304969331
4127,EUN1_3304867837
4128,EUN1_3304841671
4129,EUN1_3304801968
4130,EUN1_3304775644
4131,EUN1_3304750208
4132,EUN1_3304718879
4133,EUN1_3304163668
4134,EUN1_3304137070
4135,EUN1_3304105858
4136,EUN1_3304083387
4137,EUN1_3303808121
4138,EUN1_3303784781
4139,EUN1_3303771147
4140,EUN1_3303735044
4141,EUN1_3303545111
4142,EUN1_3303519677
4143,EUN1_3303495528
4144,EUN1_3303431130
4145,EUN1_3303387001
4146,EUN1_3303352715
4147,EUN1_3303286860
4148,EUN1_3303203726
4149,EUN1_3303152431
4150,EUN1_3303121414
4151,EUN1_3303098216
4152,EUN1_3303071568
4153,EUN1_3303041594
4154,EUN1_3303026796
4155,EUN1_3302842187
4156,EUN1_3302801306
4157,EUN1_3302768306
4158,EUN1_3299355597
4159,EUN1_3299325934
4160,EUN1_3299307844
4161,EUN1_3298527822
4162,EUN1_3298506875
4163,EUN1_3298491446
4164,EUN1_3298468606
4165,EUN1_3298441989
4166,EUN1_3298253514
4167,EUN1_3298229560
4168,EUN1_3296862680
4169,EUN1_3296676815
4170,EUN1_3296347076
4171,EUN1_3296288889
4172,EUN1_3295472505
4173,EUN1_3295430798
4174,EUN1_3295316754
4175,EUN1_3295294829
4176,EUN1_3295268288
4177,EUN1_3295245649
4178,EUN1_3295231159
4179,EUN1_3295216572
4180,EUN1_3295197487
4181,EUN1_3295181768
4182,EUN1_3295168367
4183,EUN1_3295158301
4184,EUN1_3294975988
4185,EUN1_3294947142
4186,EUN1_3294902928
4187,EUN1_3294866691
4188,EUN1_3294831254
4189,EUN1_3294803596
4190,EUN1_3294760407
4191,EUN1_3294727158
4192,EUN1_3294693910
4193,EUN1_3294656267
4194,EUN1_3294611709
4195,EUN1_3294571189
4196,EUN1_3294519105
4197,EUN1_3294481045
4198,EUN1_3294455301
4199,EUN1_3294418648
4200,EUN1_3294381049
4201,EUN1_3294359942
4202,EUN1_3294341063
4203,EUN1_3294205811
4204,EUN1_3294195696
4205,EUN1_3294181776
4206,EUN1_3294156318
4207,EUN1_3294071940
4208,EUN1_3294008409
4209,EUN1_3293981015
4210,EUN1_3293950921
4211,EUN1_3293932476
4212,EUN1_3293883799
4213,EUN1_3293854723
4214,EUN1_3293815366
4215,EUN1_3293780403
4216,EUN1_3293749765
4217,EUN1_3293722064
4218,EUN1_3293675687
4219,EUN1_3293624477
4220,EUN1_3293604307
4221,EUN1_3293578622
4222,EUN1_3293564131
4223,EUN1_3293318105
4224,EUN1_3293285377
4225,EUN1_3293245868
4226,EUN1_3293206106
4227,EUN1_3293012963
4228,EUN1_3292984467
4229,EUN1_3292949024
4230,EUN1_3292938249
4231,EUN1_3292923071
4232,EUN1_3292908269
4233,EUN1_3292884960
4234,EUN1_3292635380
4235,EUN1_3292602148
4236,EUN1_3292559816
4237,EUN1_3292531955
4238,EUN1_3292495299
4239,EUN1_3292462069
4240,EUN1_3292319630
4241,EUN1_3292293530
4242,EUN1_3292261767
4243,EUN1_3292234972
4244,EUN1_3292210852
4245,EUN1_3292194696
4246,EUN1_3292156343
4247,EUN1_3292137492
4248,EUN1_3291916601
4249,EUN1_3291897776
4250,EUN1_3291868895
4251,EUN1_3291701363
4252,EUN1_3291677167
4253,EUN1_3291651430
4254,EUN1_3291629002
4255,EUN1_3291604626
4256,EUN1_3291577440
4257,EUN1_3291680938
4258,EUN1_3291564256
4259,EUN1_3291533826
4260,EUN1_3291140260
4261,EUN1_3258147138
4262,EUN1_3257833042
4263,EUN1_3257539963
4264,EUN1_3257114485
4265,EUN1_3257066512
4266,EUN1_3256862762
4267,EUN1_3256839112
4268,EUN1_3256593435
4269,EUN1_3256568771
4270,EUN1_3256329523
4271,EUN1_3247979870
4272,EUN1_3247306310
4273,EUN1_3246610256
4274,EUN1_3246006050
4275,EUN1_3245300788
4276,EUN1_3244612299
4277,EUN1_3243980045
4278,EUN1_3243969332
4279,EUN1_3243961749
4280,EUN1_3243833915
4281,EUN1_3243795722
4282,EUN1_3243757530
4283,EUN1_3243688339
4284,EUN1_3243564738
4285,EUN1_3243540613
4286,EUN1_3243514352
4287,EUN1_3243494097
4288,EUN1_3243431073
4289,EUN1_3236605495
4290,EUN1_3236492200
4291,EUN1_3236457709
4292,EUN1_3236428580
4293,EUN1_3236367051
4294,EUN1_3236339200
4295,EUN1_3236312007
4296,EUN1_3236273287
4297,EUN1_3236249011
4298,EUN1_3236220334
4299,EUN1_3236204554
4300,EUN1_3235726941
4301,EUN1_3235691624
4302,EUN1_3235671709
4303,EUN1_3235644854
4304,EUN1_3235623615
4305,EUN1_3235269138
4306,EUN1_3235087675
4307,EUN1_3235051964
4308,EUN1_3235018704
4309,EUN1_3234987882
4310,EUN1_3229613937
4311,EUN1_3229579973
4312,EUN1_3229495414
4313,EUN1_3229456931
4314,EUN1_3229424539
4315,EUN1_3229394930
4316,EUN1_3228981095
4317,EUN1_3228937522
4318,EUN1_3228156978
4319,EUN1_3228108290
4320,EUN1_3227339332
4321,EUN1_3227117804
4322,EUN1_3227103865
4323,EUN1_3227027324
4324,EUN1_3226980198
4325,EUN1_3226954719
4326,EUN1_3226780521
4327,EUN1_3226729835
4328,EUN1_3226707844
4329,EUN1_3226686145
4330,EUN1_3226640253
4331,EUN1_3226617553
4332,EUN1_3226602897
4333,EUN1_3226590640
4334,EUN1_3226499434
4335,EUN1_3226482916
4336,EUN1_3226471953
4337,EUN1_3226091095
4338,EUN1_3223569923
4339,EUN1_3223529856
4340,EUN1_3223501106
4341,EUN1_3223480374
4342,EUN1_3223297648
4343,EUN1_3223287995
4344,EUN1_3223277030
4345,EUN1_3223264218
4346,EUN1_3223242598
4347,EUN1_3223210177
4348,EUN1_3223164206
4349,EUN1_3223072424
4350,EUN1_3223035145
4351,EUN1_3222988644
4352,EUN1_3222959170
4353,EUN1_3222879306
4354,EUN1_3222846653
4355,EUN1_3222820091
4356,EUN1_3309572278
4357,EUN1_3309551139
4358,EUN1_3309515137
4359,EUN1_3309423236
4360,EUN1_3308815397
4361,EUN1_3308789286
4362,EUN1_3308760598
4363,EUN1_3308695632
4364,EUN1_3308676600
4365,EUN1_3308652659
4366,EUN1_3308640249
4367,EUN1_3308631137
4368,EUN1_3308624271
4369,EUN1_3308502530
4370,EUN1_3308221518
4371,EUN1_3308193389
4372,EUN1_3308157342
4373,EUN1_3307975280
4374,EUN1_3307959305
4375,EUN1_3307936811
4376,EUN1_3307934236
4377,EUN1_3307927482
4378,EUN1_3307922962
4379,EUN1_3307858246
4380,EUN1_3307844289
4381,EUN1_3307754503
4382,EUN1_3307699045
4383,EUN1_3307654794
4384,EUN1_3307601641
4385,EUN1_3307561625
4386,EUN1_3307385704
4387,EUN1_3307366730
4388,EUN1_3307344071
4389,EUN1_3307337861
4390,EUN1_3307185821
4391,EUN1_3307164939
4392,EUN1_3306941175
4393,EUN1_3306899563
4394,EUN1_3306876791
4395,EUN1_3306834321
4396,EUN1_3306797153
4397,EUN1_3306770260
4398,EUN1_3306648771
4399,EUN1_3306626580
4400,EUN1_3306620063
4401,EUN1_3306614044
4402,EUN1_3306613845
4403,EUN1_3306534562
4404,EUN1_3306471202
4405,EUN1_3306425411
4406,EUN1_3306392804
4407,EUN1_3306362684
4408,EUN1_3306318691
4409,EUN1_3306279078
4410,EUN1_3306250649
4411,EUN1_3305954253
4412,EUN1_3305950308
4413,EUN1_3305817013
4414,EUN1_3305778279
4415,EUN1_3305697159
4416,EUN1_3305659733
4417,EUN1_3305482544
4418,EUN1_3305455335
4419,EUN1_3305431821
4420,EUN1_3305413465
4421,EUN1_3305343226
4422,EUN1_3305320812
4423,EUN1_3305312408
4424,EUN1_3305302847
4425,EUN1_3305215499
4426,EUN1_3305197076
4427,EUN1_3305153306
4428,EUN1_3305050900
4429,EUN1_3305030306
4430,EUN1_3305013322
4431,EUN1_3304933461
4432,EUN1_3304897578
4433,EUN1_3304889359
4434,EUN1_3304857577
4435,EUN1_3304539611
4436,EUN1_3304523657
4437,EUN1_3304518579
4438,EUN1_3304510618
4439,EUN1_3304502836
4440,EUN1_3304400879
4441,EUN1_3304378998
4442,EUN1_3304361697
4443,EUN1_3304337024
4444,EUN1_3304281522
4445,EUN1_3304242133
4446,EUN1_3304207232
4447,EUN1_3304174319
4448,EUN1_3304148698
4449,EUN1_3304119224
4450,EUN1_3304088770
4451,EUN1_3304015457
4452,EUN1_3303980588
4453,EUN1_3303784016
4454,EUN1_3303770264
4455,EUN1_3310850245
4456,EUN1_3310842150
4457,EUN1_3310714075
4458,EUN1_3310675838
4459,EUN1_3310556556
4460,EUN1_3310496944
4461,EUN1_3310465312
4462,EUN1_3310420577
4463,EUN1_3310385724
4464,EUN1_3310350901
4465,EUN1_3310300921
4466,EUN1_3310284684
4467,EUN1_3310113645
4468,EUN1_3310095780
4469,EUN1_3310072088
4470,EUN1_3310036714
4471,EUN1_3309998186
4472,EUN1_3309952880
4473,EUN1_3309895000
4474,EUN1_3309802585
4475,EUN1_3309604251
4476,EUN1_3309535310
4477,EUN1_3309460230
4478,EUN1_3308795475
4479,EUN1_3308759194
4480,EUN1_3308728543
4481,EUN1_3308707922
4482,EUN1_3308680069
4483,EUN1_3308496266
4484,EUN1_3308458665
4485,EUN1_3308423501
4486,EUN1_3308344730
4487,EUN1_3308102602
4488,EUN1_3308053219
4489,EUN1_3307857874
4490,EUN1_3307850091
4491,EUN1_3307821455
4492,EUN1_3307794091
4493,EUN1_3307768235
4494,EUN1_3307716525
4495,EUN1_3307685085
4496,EUN1_3307602927
4497,EUN1_3307585292
4498,EUN1_3307528626
4499,EUN1_3307506480
4500,EUN1_3307444602
4501,EUN1_3307422417
4502,EUN1_3307303785
4503,EUN1_3307286564
4504,EUN1_3307083548
4505,EUN1_3306995813
4506,EUN1_3306900741
4507,EUN1_3306877735
4508,EUN1_3306802685
4509,EUN1_3306710592
4510,EUN1_3306695599
4511,EUN1_3306529106
4512,EUN1_3306441829
4513,EUN1_3306385587
4514,EUN1_3306350759
4515,EUN1_3306250932
4516,EUN1_3306075507
4517,EUN1_3306026549
4518,EUN1_3305544285
4519,EUN1_3305442116
4520,EUN1_3305370618
4521,EUN1_3304940994
4522,EUN1_3304861929
4523,EUN1_3304815349
4524,EUN1_3304797363
4525,EUN1_3304711473
4526,EUN1_3304663290
4527,EUN1_3304609975
4528,EUN1_3304011972
4529,EUN1_3303857255
4530,EUN1_3303835179
4531,EUN1_3303795038
4532,EUN1_3303784164
4533,EUN1_3303761984
4534,EUN1_3303747300
4535,EUN1_3303733819
4536,EUN1_3303722435
4537,EUN1_3303715406
4538,EUN1_3303380166
4539,EUN1_3303345081
4540,EUN1_3303303314
4541,EUN1_3303278180
4542,EUN1_3303239398
4543,EUN1_3303214171
4544,EUN1_3303184283
4545,EUN1_3303155485
4546,EUN1_3303130085
4547,EUN1_3303100835
4548,EUN1_3303076223
4549,EUN1_3303044918
4550,EUN1_3303027217
4551,EUN1_3303011628
4552,EUN1_3302993621
4553,EUN1_3302983290
4554,EUN1_3314161276
4555,EUN1_3314102787
4556,EUN1_3314015697
4557,EUN1_3313987873
4558,EUN1_3313958027
4559,EUN1_3313918213
4560,EUN1_3313855035
4561,EUN1_3313800441
4562,EUN1_3313766342
4563,EUN1_3313734446
4564,EUN1_3313710165
4565,EUN1_3313691299
4566,EUN1_3313076676
4567,EUN1_3312994785
4568,EUN1_3312983195
4569,EUN1_3312967424
4570,EUN1_3312384204
4571,EUN1_3312350356
4572,EUN1_3312332294
4573,EUN1_3312294806
4574,EUN1_3312271128
4575,EUN1_3311718528
4576,EUN1_3311629528
4577,EUN1_3311593586
4578,EUN1_3311086423
4579,EUN1_3311048389
4580,EUN1_3311016865
4581,EUN1_3310995213
4582,EUN1_3310842150
4583,EUN1_3310833276
4584,EUN1_3309570258
4585,EUN1_3308720209
4586,EUN1_3308080917
4587,EUN1_3308060242
4588,EUN1_3307456113
4589,EUN1_3307433377
4590,EUN1_3306706512
4591,EUN1_3306184596
4592,EUN1_3306150262
4593,EUN1_3305955038
4594,EUN1_3305404201
4595,EUN1_3304535368
4596,EUN1_3304096142
4597,EUN1_3303924382
4598,EUN1_3303890094
4599,EUN1_3303830377
4600,EUN1_3303773279
4601,EUN1_3302419638
4602,EUN1_3302389448
4603,EUN1_3302371098
4604,EUN1_3302347832
4605,EUN1_3301603430
4606,EUN1_3301594054
4607,EUN1_3301069570
4608,EUN1_3301010493
4609,EUN1_3300998090
4610,EUN1_3300513229
4611,EUN1_3300490283
4612,EUN1_3299517255
4613,EUN1_3299054913
4614,EUN1_3298784135
4615,EUN1_3298740904
4616,EUN1_3298735080
4617,EUN1_3298313131
4618,EUN1_3298276512
4619,EUN1_3298249104
4620,EUN1_3298219125
4621,EUN1_3298149721
4622,EUN1_3298126138
4623,EUN1_3297444481
4624,EUN1_3296788582
4625,EUN1_3296748113
4626,EUN1_3296162429
4627,EUN1_3296113361
4628,EUN1_3296073060
4629,EUN1_3296037470
4630,EUN1_3295472552
4631,EUN1_3295440729
4632,EUN1_3295406639
4633,EUN1_3295181305
4634,EUN1_3295154234
4635,EUN1_3294602530
4636,EUN1_3294538437
4637,EUN1_3294501874
4638,EUN1_3293957050
4639,EUN1_3293787232
4640,EUN1_3293756378
4641,EUN1_3293677368
4642,EUN1_3293645993
4643,EUN1_3293621469
4644,EUN1_3293569967
4645,EUN1_3293542922
4646,EUN1_3293525965
4647,EUN1_3293201937
